location_name,asset_type,timestamp,temperature_2m,cloudcover,shortwave_radiation,windspeed_10m,winddirection_10m,precipitation
Davangere,wind,2025-08-08T08:00,23.6,100,127.0,9.9,274,0.0
Davangere,wind,2025-08-08T09:00,24.8,100,248.0,9.9,295,0.0
Davangere,wind,2025-08-08T10:00,26.2,100,449.0,10.1,299,0.2
Davangere,wind,2025-08-08T11:00,27.2,100,663.0,9.6,298,0.2
Davangere,wind,2025-08-08T12:00,28.0,100,779.0,9.9,299,0.2
Davangere,wind,2025-08-08T13:00,28.8,100,819.0,8.6,300,0.2
Davangere,wind,2025-08-08T14:00,28.9,100,724.0,9.2,282,0.1
Davangere,wind,2025-08-08T15:00,29.5,100,616.0,8.5,276,0.1
Davangere,wind,2025-08-08T16:00,25.0,100,334.0,20.4,254,0.9
Davangere,wind,2025-08-08T17:00,24.3,100,151.0,10.6,272,2.0
Davangere,wind,2025-08-08T18:00,25.2,100,78.0,13.3,268,1.1
Davangere,wind,2025-08-08T19:00,22.5,100,4.0,6.0,25,6.1
Davangere,wind,2025-08-08T20:00,22.5,100,0.0,0.6,124,0.1
Davangere,wind,2025-08-08T21:00,22.6,100,0.0,3.6,174,0.1
Davangere,wind,2025-08-08T22:00,22.9,100,0.0,2.1,195,0.1
Davangere,wind,2025-08-08T23:00,22.8,100,0.0,7.1,243,0.0
Davangere,wind,2025-08-09T00:00,22.3,100,0.0,6.7,250,0.0
Davangere,wind,2025-08-09T01:00,22.0,100,0.0,7.8,244,0.0
Davangere,wind,2025-08-09T02:00,21.7,100,0.0,6.1,251,0.0
Davangere,wind,2025-08-09T03:00,21.6,100,0.0,4.6,239,0.0
Davangere,wind,2025-08-09T04:00,21.6,100,0.0,5.8,244,0.0
Davangere,wind,2025-08-09T05:00,21.5,100,0.0,5.0,221,0.0
Davangere,wind,2025-08-09T06:00,22.1,100,1.0,5.2,243,0.1
Davangere,wind,2025-08-09T07:00,22.5,100,40.0,6.4,238,0.1
Davangere,wind,2025-08-09T08:00,23.2,100,140.0,9.2,250,0.1
Davangere,wind,2025-08-09T09:00,25.0,100,450.0,8.2,284,0.1
Davangere,wind,2025-08-09T10:00,26.3,100,578.0,9.3,288,0.0
Davangere,wind,2025-08-09T11:00,27.5,100,695.0,10.8,298,0.0
Davangere,wind,2025-08-09T12:00,28.4,100,811.0,11.2,307,0.0
Davangere,wind,2025-08-09T13:00,28.9,100,809.0,10.4,307,0.0
Davangere,wind,2025-08-09T14:00,28.8,100,689.0,8.2,302,0.1
Davangere,wind,2025-08-09T15:00,26.0,99,455.0,16.1,302,2.8
Davangere,wind,2025-08-09T16:00,24.2,99,288.0,12.3,278,2.4
Davangere,wind,2025-08-09T17:00,24.6,99,198.0,11.0,288,0.1
Davangere,wind,2025-08-09T18:00,23.4,100,85.0,11.2,289,5.6
Davangere,wind,2025-08-09T19:00,23.1,100,1.0,5.4,284,0.8
Davangere,wind,2025-08-09T20:00,23.0,100,0.0,4.6,279,2.2
Davangere,wind,2025-08-09T21:00,22.5,100,0.0,5.5,261,2.1
Davangere,wind,2025-08-09T22:00,22.5,100,0.0,5.1,278,1.0
Davangere,wind,2025-08-09T23:00,22.3,100,0.0,6.5,268,1.3
Davangere,wind,2025-08-10T00:00,22.2,100,0.0,6.9,245,1.3
Davangere,wind,2025-08-10T01:00,22.1,100,0.0,6.5,236,1.4
Davangere,wind,2025-08-10T02:00,22.0,100,0.0,6.6,241,1.3
Davangere,wind,2025-08-10T03:00,21.9,100,0.0,7.4,236,0.8
Davangere,wind,2025-08-10T04:00,21.8,100,0.0,7.1,243,1.3
Davangere,wind,2025-08-10T05:00,21.8,100,0.0,7.7,245,1.4
Davangere,wind,2025-08-10T06:00,22.0,100,1.0,8.9,257,0.5
Davangere,wind,2025-08-10T07:00,22.2,100,37.0,10.0,252,0.2
Davangere,wind,2025-08-10T08:00,23.2,100,171.0,12.9,262,0.0
Davangere,wind,2025-08-10T09:00,24.2,100,233.0,12.6,268,0.0
Davangere,wind,2025-08-10T10:00,25.1,100,276.0,11.7,270,0.0
Davangere,wind,2025-08-10T11:00,25.6,100,275.0,10.4,262,0.0
Davangere,wind,2025-08-10T12:00,26.4,100,407.0,11.4,257,0.0
Davangere,wind,2025-08-10T13:00,26.1,100,432.0,12.4,268,0.4
Davangere,wind,2025-08-10T14:00,24.1,100,436.0,14.6,266,2.4
Davangere,wind,2025-08-10T15:00,23.5,100,281.0,11.2,238,1.7
Davangere,wind,2025-08-10T16:00,24.5,100,393.0,14.3,263,0.4
Davangere,wind,2025-08-10T17:00,23.5,100,190.0,12.5,252,1.7
Davangere,wind,2025-08-10T18:00,23.6,100,29.0,13.2,258,0.0
Davangere,wind,2025-08-10T19:00,23.2,100,1.0,12.4,246,0.0
Davangere,wind,2025-08-10T20:00,22.9,100,0.0,9.8,244,0.0
Davangere,wind,2025-08-10T21:00,22.6,100,0.0,8.8,251,0.0
Davangere,wind,2025-08-10T22:00,22.4,100,0.0,8.6,248,0.0
Davangere,wind,2025-08-10T23:00,22.1,100,0.0,9.1,245,0.0
Davangere,wind,2025-08-11T00:00,21.8,100,0.0,9.1,256,0.0
Davangere,wind,2025-08-11T01:00,21.5,100,0.0,9.7,254,0.0
Davangere,wind,2025-08-11T02:00,21.4,100,0.0,9.3,254,0.0
Davangere,wind,2025-08-11T03:00,21.4,100,0.0,9.0,244,0.0
Davangere,wind,2025-08-11T04:00,21.2,100,0.0,9.1,243,0.0
Davangere,wind,2025-08-11T05:00,21.2,100,0.0,10.2,244,0.0
Davangere,wind,2025-08-11T06:00,22.0,100,1.0,9.9,266,0.0
Davangere,wind,2025-08-11T07:00,22.2,100,31.0,11.4,267,0.0
Davangere,wind,2025-08-11T08:00,23.8,100,263.0,11.2,273,0.1
Davangere,wind,2025-08-11T09:00,25.0,100,408.0,11.3,268,0.1
Davangere,wind,2025-08-11T10:00,25.7,100,461.0,14.8,266,0.1
Davangere,wind,2025-08-11T11:00,26.4,100,453.0,16.1,266,0.0
Davangere,wind,2025-08-11T12:00,26.3,100,416.0,15.6,259,0.4
Davangere,wind,2025-08-11T13:00,25.3,99,349.0,15.4,276,3.3
Davangere,wind,2025-08-11T14:00,24.5,98,328.0,8.5,270,3.7
Davangere,wind,2025-08-11T15:00,25.2,95,318.0,10.3,237,0.3
Davangere,wind,2025-08-11T16:00,25.4,99,471.0,19.1,273,0.7
Davangere,wind,2025-08-11T17:00,23.1,98,142.0,12.9,262,0.7
Davangere,wind,2025-08-11T18:00,22.8,100,10.0,10.0,255,2.3
Davangere,wind,2025-08-11T19:00,22.7,99,1.0,11.5,253,0.3
Davangere,wind,2025-08-11T20:00,22.4,69,0.0,13.8,263,0.2
Davangere,wind,2025-08-11T21:00,21.9,49,0.0,13.4,264,0.1
Davangere,wind,2025-08-11T22:00,21.7,98,0.0,12.7,259,0.0
Davangere,wind,2025-08-11T23:00,21.5,100,0.0,9.0,258,0.0
Davangere,wind,2025-08-12T00:00,21.4,100,0.0,9.6,264,0.0
Davangere,wind,2025-08-12T01:00,21.4,100,0.0,12.3,267,0.0
Davangere,wind,2025-08-12T02:00,21.2,100,0.0,10.6,266,0.0
Davangere,wind,2025-08-12T03:00,20.9,100,0.0,10.6,261,0.0
Davangere,wind,2025-08-12T04:00,21.1,100,0.0,11.8,262,0.0
Davangere,wind,2025-08-12T05:00,21.2,100,0.0,10.9,263,0.0
Davangere,wind,2025-08-12T06:00,21.6,100,1.0,10.6,259,0.0
Davangere,wind,2025-08-12T07:00,22.1,100,83.0,13.3,257,0.0
Davangere,wind,2025-08-12T08:00,23.2,100,228.0,16.1,264,0.0
Davangere,wind,2025-08-12T09:00,24.6,100,411.0,18.7,271,0.1
Davangere,wind,2025-08-12T10:00,25.3,100,382.0,19.5,282,0.1
Davangere,wind,2025-08-12T11:00,26.6,100,662.0,19.8,281,0.4
Davangere,wind,2025-08-12T12:00,26.4,100,428.0,17.0,280,0.2
Davangere,wind,2025-08-12T13:00,26.8,100,458.0,19.1,281,0.0
Davangere,wind,2025-08-12T14:00,26.6,100,622.0,22.6,278,0.2
Davangere,wind,2025-08-12T15:00,25.9,100,557.0,21.2,276,0.6
Davangere,wind,2025-08-12T16:00,25.0,100,283.0,15.8,277,1.9
Davangere,wind,2025-08-12T17:00,23.2,100,108.0,17.2,263,0.8
Davangere,wind,2025-08-12T18:00,22.6,100,72.0,13.0,274,2.4
Davangere,wind,2025-08-12T19:00,22.1,100,1.0,16.6,274,1.3
Davangere,wind,2025-08-12T20:00,22.0,100,0.0,14.2,268,0.4
Davangere,wind,2025-08-12T21:00,21.8,100,0.0,13.0,264,0.4
Davangere,wind,2025-08-12T22:00,21.6,100,0.0,12.3,258,0.3
Davangere,wind,2025-08-12T23:00,21.5,100,0.0,12.6,260,1.6
